company_name,industry,company_size,website_visits,email_clicks,ad_impressions,ad_clicks,conversions,ad_click_through_rate,conversion_rate,qualified,lead_score,strategy,lead_efficiency,lead_efficiency_norm
Diaz Inc,unleash ubiquitous supply-chains,50,4498,329,41528,153,164,0.0036842612213446,1.0718954248366013,1,1.0,Aggressive multi-channel approach with personalized content.,0.00022201645087750648,0.007993530570672768
"Perez, Porter and Greer",deploy one-to-one e-tailers,10,9525,384,40100,688,475,0.0171571072319202,0.690406976744186,1,1.0,Aggressive multi-channel approach with personalized content.,6.966770703775843e-05,0.0024996317971610143
"Adams, Donovan and Barrera",brand scalable niches,500,5227,46,17277,1633,358,0.094518724315564,0.219228413962033,0,1.0,Aggressive multi-channel approach with personalized content.,4.1567769048546264e-05,0.001486310577938651
Mcdonald-Murray,utilize leading-edge solutions,50,8561,229,49979,1274,295,0.0254907060965605,0.2315541601255887,0,1.0,Aggressive multi-channel approach with personalized content.,2.6339911287178784e-05,0.0009371737293513829
Lewis Ltd,aggregate efficient vortals,1000,1623,19,41852,1881,177,0.0449440886934913,0.0940988835725677,0,1.0,Aggressive multi-channel approach with personalized content.,5.7272601078860435e-05,0.0020526477544388247
Thompson and Sons,re-contextualize rich eyeballs,1000,4609,11,5486,1604,175,0.2923806051768137,0.1091022443890274,0,1.0,Aggressive multi-channel approach with personalized content.,2.361009400325198e-05,0.0008387328794297583
Walker PLC,leverage out-of-the-box convergence,1000,2762,377,44985,771,340,0.0171390463487829,0.4409857328145266,1,1.0,Aggressive multi-channel approach with personalized content.,0.00014044131618297026,0.005051822479408274
"Crawford, Wiley and Lane",repurpose bricks-and-clicks infrastructures,500,2695,420,20042,1315,212,0.0656122143498652,0.1612167300380228,0,1.0,Aggressive multi-channel approach with personalized content.,5.1738360089224265e-05,0.0018530756475807434
"Anderson, Smith and Welch",harness web-enabled vortals,1000,802,314,36603,1966,279,0.0537114444171242,0.1419125127161749,0,1.0,Aggressive multi-channel approach with personalized content.,0.0001270479075346239,0.004568838311034093
"Martin, Flores and Ford",visualize best-of-breed methodologies,100,880,269,10812,1434,155,0.1326304106548279,0.108089260808926,0,1.0,Aggressive multi-channel approach with personalized content.,9.399066157297914e-05,0.0033767499585669993
Miller Ltd,brand global communities,100,460,409,31252,767,39,0.0245424292845257,0.0508474576271186,0,1.0,Aggressive multi-channel approach with personalized content.,5.8445353594389195e-05,0.002094938773349184
Johnson-Wilson,integrate impactful e-commerce,1000,3875,203,27428,1450,484,0.0528656847017646,0.3337931034482758,1,1.0,Aggressive multi-channel approach with personalized content.,8.183209204419608e-05,0.00293829573480194
Davis LLC,expedite sexy synergies,50,8767,246,43809,1546,309,0.0352895523750827,0.1998706338939198,0,1.0,Aggressive multi-channel approach with personalized content.,2.2173356322822254e-05,0.000786922203598563
Nelson Ltd,monetize wireless content,100,153,66,28200,583,28,0.0206737588652482,0.0480274442538593,0,1.0,Aggressive multi-channel approach with personalized content.,0.00021830656479026955,0.007859747133337844
"Rose, Lee and Watkins",deploy wireless markets,100,4925,89,28072,82,114,0.0029210601310914,1.3902439024390243,1,1.0,Aggressive multi-channel approach with personalized content.,0.00027721712910050336,0.009984140606193235
Bennett-Elliott,deliver leading-edge architectures,1000,5326,35,31737,1135,482,0.0357626744808898,0.424669603524229,1,1.0,Aggressive multi-channel approach with personalized content.,7.919985145919974e-05,0.0028433736307069387
Maynard-Harper,incentivize magnetic ROI,500,3699,340,42170,1172,228,0.0277922693858193,0.1945392491467577,0,1.0,Aggressive multi-channel approach with personalized content.,4.8153279491771704e-05,0.0017237928625647853
Mckay Inc,transition efficient content,50,2543,363,33615,815,79,0.0242451286627993,0.0969325153374233,0,1.0,Aggressive multi-channel approach with personalized content.,3.3344518519925454e-05,0.0011897692028355448
Spencer LLC,reinvent vertical infrastructures,1000,6644,313,31948,1172,413,0.0366846124953048,0.3523890784982935,1,1.0,Aggressive multi-channel approach with personalized content.,5.06451679359433e-05,0.0018136536813816626
"Cook, Glenn and Johnson",streamline strategic supply-chains,10,3420,461,18137,1679,257,0.0925731929205491,0.1530673019654556,0,1.0,Aggressive multi-channel approach with personalized content.,3.9430010810266765e-05,0.0014092201663780393
"Gillespie, Martin and Burns",deploy viral vortals,100,9058,249,9109,1335,242,0.1465583488857174,0.1812734082397003,0,1.0,Aggressive multi-channel approach with personalized content.,1.9475011628674293e-05,0.0006896162972152136
"Hardin, Dawson and Arias",utilize integrated communities,10,5195,114,4245,997,280,0.2348645465253239,0.2808425275827482,1,1.0,Aggressive multi-channel approach with personalized content.,5.2889364893172916e-05,0.001894582415023284
"House, Cain and Knox",transform holistic functionalities,100,3147,361,29405,524,49,0.0178200986226832,0.0935114503816793,0,1.0,Aggressive multi-channel approach with personalized content.,2.6649031171752434e-05,0.0009483210044251678
Moore-Stanton,whiteboard intuitive e-business,100,4154,40,38475,1431,373,0.0371929824561403,0.2606568832983927,1,1.0,Aggressive multi-channel approach with personalized content.,6.21351330866252e-05,0.0022279971400676326
Wilson and Sons,extend seamless web-readiness,100,1723,168,6000,214,426,0.0356666666666666,1.9906542056074767,1,1.0,Aggressive multi-channel approach with personalized content.,0.0010521428148031061,0.03792899375655791
Jordan-Carr,envisioneer seamless schemas,1000,5352,35,38250,1070,102,0.0279738562091503,0.0953271028037383,0,1.0,Aggressive multi-channel approach with personalized content.,1.7692483816580975e-05,0.0006253359683211918
Fisher-Cruz,envisioneer cross-platform e-commerce,50,3816,273,13875,1351,247,0.0973693693693693,0.1828275351591413,0,1.0,Aggressive multi-channel approach with personalized content.,4.470110884086584e-05,0.0015993029873813396
"Carey, Cisneros and Sanchez",streamline B2B functionalities,50,8433,101,20885,434,72,0.0207804644481685,0.1658986175115207,0,1.0,Aggressive multi-channel approach with personalized content.,1.943744786309557e-05,0.0006882616977584665
Huang LLC,transform efficient applications,10,8171,187,31441,1689,232,0.0537196654050443,0.1373593842510361,0,1.0,Aggressive multi-channel approach with personalized content.,1.643251396710565e-05,0.0005798997760938668
Shepard-Barnes,re-contextualize granular architectures,1000,363,152,45242,735,445,0.0162459661376596,0.6054421768707483,1,1.0,Aggressive multi-channel approach with personalized content.,0.0011733375520750935,0.0422994375270364
Stewart-Burnett,grow one-to-one relationships,1000,8391,496,26576,380,179,0.0142986152919927,0.4710526315789474,1,1.0,Aggressive multi-channel approach with personalized content.,5.2998720924724055e-05,0.0018985259392852686
"Mccormick, Luna and Rosario",engineer cutting-edge web services,50,5108,91,26633,559,24,0.020988998610746,0.0429338103756708,0,1.0,Aggressive multi-channel approach with personalized content.,8.256501995321309e-06,0.00028506188631610967
Harris-Miles,envisioneer scalable models,50,7756,351,3040,277,357,0.0911184210526315,1.288808664259928,1,1.0,Aggressive multi-channel approach with personalized content.,0.00015895518799456437,0.005719457374682897
Bennett Ltd,enhance distributed action-items,100,2135,197,22153,411,367,0.0185527919469146,0.8929440389294404,1,1.0,Aggressive multi-channel approach with personalized content.,0.00038274498025265343,0.013789615580282702
Brown LLC,expedite strategic e-tailers,10,2604,56,20553,471,18,0.0229163625748065,0.0382165605095541,0,1.0,Aggressive multi-channel approach with personalized content.,1.4361728864920743e-05,0.0005052245050915215
Waters-Hayes,target plug-and-play action-items,50,6486,351,44993,885,103,0.0196697264018847,0.1163841807909604,0,1.0,Aggressive multi-channel approach with personalized content.,1.702020777873068e-05,0.0006010927982974724
"Dean, Johnson and Brown",integrate web-enabled experiences,500,1908,456,5245,1333,184,0.2541468064823641,0.1380345086271568,0,1.0,Aggressive multi-channel approach with personalized content.,5.836554275989717e-05,0.0020920606882749155
Miller-Reed,deliver strategic users,100,4815,405,5444,1682,455,0.3089639970609846,0.2705112960760998,1,1.0,Aggressive multi-channel approach with personalized content.,5.181216166943111e-05,0.0018557370309355552
Anderson-Smith,monetize impactful initiatives,50,6591,236,14322,1030,321,0.0719173299818461,0.3116504854368932,1,1.0,Aggressive multi-channel approach with personalized content.,4.564301192690293e-05,0.0016332692681574335
Barron and Sons,enhance clicks-and-mortar mindshare,50,3955,61,34075,715,357,0.0209831254585473,0.4993006993006993,1,1.0,Aggressive multi-channel approach with personalized content.,0.0001242969129451579,0.004469633779246798
Logan-Simpson,enable next-generation metrics,10,4103,148,15730,1967,223,0.1250476795931341,0.1133706151499745,0,1.0,Aggressive multi-channel approach with personalized content.,2.6662891615704255e-05,0.000948820830509112
Michael Inc,benchmark clicks-and-mortar infrastructures,10,7865,204,2158,1973,70,0.9142724745134384,0.035478966041561,0,1.0,Aggressive multi-channel approach with personalized content.,4.396402235633333e-06,0.00014586154372785758
Montes Group,maximize efficient applications,50,9299,240,37637,1785,497,0.0474267343305789,0.2784313725490196,1,1.0,Aggressive multi-channel approach with personalized content.,2.918567846425782e-05,0.0010397958869735023
"Mckenzie, Smith and Lewis",mesh integrated relationships,1000,798,54,15433,127,500,0.0082291194194259,3.937007874015748,1,1.0,Aggressive multi-channel approach with personalized content.,0.004615484025809787,0.16642782752013444
"Walton, Hansen and Case",visualize bricks-and-clicks e-services,100,4035,348,5129,435,83,0.0848118541626048,0.1908045977011494,0,1.0,Aggressive multi-channel approach with personalized content.,4.3522946555919116e-05,0.0015568168849749088
"Livingston, Grant and Martinez",reinvent bricks-and-clicks schemas,100,5561,306,48872,1277,287,0.0261294810934686,0.2247454972592012,0,1.0,Aggressive multi-channel approach with personalized content.,3.830018699032059e-05,0.0013684772134514578
Bass Inc,maximize proactive solutions,50,2669,475,11338,1736,130,0.1531134238842829,0.0748847926267281,0,1.0,Aggressive multi-channel approach with personalized content.,2.3810744873363467e-05,0.0008459686172601215
"Rowe, Holmes and Jensen",enable best-of-breed web-readiness,10,3963,115,27697,600,494,0.0216629959923457,0.8233333333333334,1,1.0,Aggressive multi-channel approach with personalized content.,0.00020184685789000572,0.007266188162829749
Gonzales Group,enhance customized schemas,10,1597,13,36860,201,404,0.0054530656538252,2.009950248756219,1,1.0,Aggressive multi-channel approach with personalized content.,0.0012476413710466908,0.04497893228115589
Bridges-Lopez,deliver compelling paradigms,10,4609,266,19207,1595,103,0.08304264070391,0.064576802507837,0,1.0,Aggressive multi-channel approach with personalized content.,1.324380691301005e-05,0.00046491074939069096
Torres-Brown,integrate dot-com metrics,50,4188,408,13783,684,157,0.0496263513023289,0.22953216374269,0,1.0,Aggressive multi-channel approach with personalized content.,4.993086007019578e-05,0.0017878947876183637
"Mendez, Wilson and Silva",target out-of-the-box deliverables,10,6536,368,7363,84,163,0.011408393317941,1.9404761904761905,1,1.0,Aggressive multi-channel approach with personalized content.,0.00028102479224854313,0.01012145001467097
"Collins, Alexander and Fowler",enable visionary convergence,50,177,254,19512,1104,398,0.056580565805658,0.3605072463768116,1,1.0,Aggressive multi-channel approach with personalized content.,0.000834507514761138,0.030080774743796477
"White, Webster and Banks",maximize visionary platforms,50,7563,176,10037,1983,418,0.1975689947195377,0.210791729702471,0,1.0,Aggressive multi-channel approach with personalized content.,2.7234073604970416e-05,0.0009694184143893057
"Stephens, White and White",re-contextualize bleeding-edge info-mediaries,1000,6232,179,13490,1524,366,0.1129725722757598,0.2401574803149606,0,1.0,Aggressive multi-channel approach with personalized content.,3.745437933795393e-05,0.001337976262102283
Brooks-Fisher,optimize customized paradigms,500,8869,416,25754,1764,434,0.0684942144909528,0.246031746031746,0,1.0,Aggressive multi-channel approach with personalized content.,2.6494911267687486e-05,0.0009427632352530977
Gonzalez-Woodward,evolve vertical web-readiness,100,9898,94,40212,993,250,0.0246941211578633,0.2517623363544813,1,1.0,Aggressive multi-channel approach with personalized content.,2.5193869343988924e-05,0.0008958459292829644
Sandoval LLC,innovate open-source content,500,5572,302,13311,1516,53,0.1138907670347832,0.0349604221635883,0,1.0,Aggressive multi-channel approach with personalized content.,5.950710155504391e-06,0.00020191195910654558
"Phillips, Reed and Chavez",drive one-to-one users,100,5044,92,41592,1148,27,0.0276014618195806,0.0235191637630662,0,1.0,Aggressive multi-channel approach with personalized content.,4.578385003516877e-06,0.00015242408490855376
Hall-Lee,architect proactive e-markets,1000,9922,129,10021,887,286,0.0885141203472707,0.322435174746336,1,1.0,Aggressive multi-channel approach with personalized content.,3.207671853823478e-05,0.0011440506456034938
Kelly Inc,strategize granular synergies,10,6504,108,13433,1440,466,0.1071986897937914,0.3236111111111111,1,1.0,Aggressive multi-channel approach with personalized content.,4.8935598232437795e-05,0.0017520043191315794
